"","X","ord_in_thread","author","published","crawled","site_url","country","domain_rank","spam_score","replies_count","participants_count","likes","comments","shares","type"
"11576",12172,0,"Eric Zuesse.","11/6/2016 0:34","11/6/2016 0:34","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11577",12173,0,"Carl_Herman","11/6/2016 16:02","11/6/2016 16:02","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11578",12174,0,"Brandon Turbeville","11/7/2016 0:43","11/7/2016 0:43","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11579",12175,0,"Brandon Turbeville","11/7/2016 0:44","11/7/2016 0:44","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11580",12176,0,"Eric Zuesse.","11/6/2016 22:24","11/7/2016 0:44","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11581",12177,0,"WashingtonsBlog","11/6/2016 10:15","11/7/2016 0:44","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11582",12178,0,"Eric Zuesse.","11/7/2016 8:12","11/7/2016 8:12","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11583",12179,0,"Eric Zuesse.","11/7/2016 8:12","11/7/2016 8:12","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11584",12180,0,"Eric Zuesse.","11/7/2016 8:12","11/7/2016 8:12","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11585",12181,0,"Charles Hugh Smith","11/7/2016 17:53","11/7/2016 17:53","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11586",12182,0,"WashingtonsBlog","11/7/2016 17:54","11/7/2016 17:54","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11587",12183,0,"Brandon Turbeville","11/7/2016 17:54","11/7/2016 17:54","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11588",12184,0,"Brandon Turbeville","11/7/2016 17:54","11/7/2016 17:54","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11589",12185,0,"Eric Zuesse.","11/7/2016 17:54","11/7/2016 17:54","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11590",12186,0,"DavidSwanson","11/7/2016 17:24","11/7/2016 17:54","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11591",12187,0,"Eric Zuesse.","11/8/2016 0:38","11/8/2016 2:02","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11592",12188,0,"Eric Zuesse.","11/7/2016 8:34","11/8/2016 2:02","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11593",12189,0,"Carl Herman","11/8/2016 2:20","11/8/2016 2:20","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11594",12190,0,"DavidSwanson","11/8/2016 14:51","11/8/2016 14:51","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11595",12191,0,"Charles Hugh Smith","11/8/2016 18:16","11/8/2016 18:16","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11596",12192,0,"Eric Zuesse.","11/9/2016 0:12","11/9/2016 7:18","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11597",12193,0,"DavidSwanson","11/9/2016 14:25","11/9/2016 14:29","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11598",12194,0,"WashingtonsBlog","11/9/2016 5:01","11/9/2016 14:29","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11599",12195,0,"WashingtonsBlog","11/9/2016 2:10","11/9/2016 14:29","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11600",12196,0,"WashingtonsBlog","11/9/2016 19:27","11/9/2016 19:27","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11601",12197,0,"Charles Hugh Smith","11/9/2016 19:27","11/9/2016 19:27","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11602",12198,0,"WashingtonsBlog","11/9/2016 19:27","11/9/2016 19:27","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11603",12199,0,"Eric Zuesse.","11/9/2016 19:27","11/9/2016 19:27","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11604",12200,0,"Eric Zuesse.","11/9/2016 20:38","11/9/2016 20:38","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11605",12201,0,"DavidSwanson","11/10/2016 23:00","11/11/2016 1:14","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11606",12202,0,"Brandon Turbeville","11/10/2016 20:01","11/11/2016 1:14","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11607",12203,0,"Charles Hugh Smith","11/11/2016 21:40","11/11/2016 21:40","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11608",12204,0,"Carl Herman","11/11/2016 21:40","11/11/2016 21:40","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11609",12205,0,"Michael Collins","11/11/2016 21:16","11/11/2016 21:40","washingtonsblog.com","US",64783,0,0,1,0,0,0,"bs"
"11610",12206,0,"Colm Williamson","10/26/2016 19:37","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11611",12207,0,"Colm Williamson","10/26/2016 19:37","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11612",12208,0,"Julius Hubris","10/26/2016 19:30","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11613",12209,0,"Julius Hubris","10/26/2016 18:51","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11614",12210,0,"Julius Hubris","10/26/2016 18:34","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11615",12211,0,"Gerry McBride","10/26/2016 17:54","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11616",12212,0,"Colm Williamson","10/26/2016 17:51","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11617",12213,0,"Gerry McBride","10/26/2016 16:50","10/26/2016 19:37","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11618",12214,0,"Gerry McBride","10/27/2016 15:29","10/27/2016 15:29","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11619",12215,0,"Julius Hubris","10/27/2016 15:29","10/27/2016 15:29","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11620",12216,0,"Gerry McBride","10/27/2016 15:29","10/27/2016 15:29","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11621",12217,0,"Colm Williamson","10/27/2016 15:29","10/27/2016 15:29","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11622",12218,0,"Julius Hubris","10/27/2016 15:29","10/27/2016 15:29","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11623",12219,0,"Julius Hubris","10/27/2016 18:48","10/27/2016 18:48","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11624",12220,0,"Julius Hubris","10/27/2016 18:48","10/27/2016 18:48","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11625",12221,0,"Gerry McBride","10/27/2016 18:48","10/27/2016 18:48","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11626",12222,0,"Gerry McBride","10/27/2016 18:48","10/27/2016 18:48","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11627",12223,0,"Julius Hubris","10/28/2016 9:09","10/28/2016 9:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11628",12224,0,"Julius Hubris","10/28/2016 9:09","10/28/2016 9:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11629",12225,0,"Gerry McBride","10/28/2016 9:09","10/28/2016 9:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11630",12226,0,"Gerry McBride","10/28/2016 9:09","10/28/2016 9:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11631",12227,0,"Gerry McBride","10/28/2016 10:44","10/28/2016 10:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11632",12228,0,"Julius Hubris","10/28/2016 10:44","10/28/2016 10:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11633",12229,0,"Julius Hubris","10/31/2016 12:07","10/31/2016 12:07","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11634",12230,0,"Julius Hubris","10/31/2016 12:07","10/31/2016 12:07","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11635",12231,0,"Gerry McBride","11/1/2016 15:05","11/1/2016 15:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11636",12232,0,"Colm Williamson","11/1/2016 15:05","11/1/2016 15:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11637",12233,0,"Julius Hubris","11/1/2016 15:05","11/1/2016 15:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11638",12234,0,"Julius Hubris","11/1/2016 15:05","11/1/2016 15:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11639",12235,0,"Julius Hubris","11/1/2016 15:05","11/1/2016 15:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11640",12236,0,"Colm Williamson","11/1/2016 18:43","11/1/2016 18:43","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11641",12237,0,"Colm Williamson","11/1/2016 20:52","11/1/2016 20:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11642",12238,0,"Colm Williamson","11/1/2016 21:35","11/1/2016 21:35","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11643",12239,0,"Gerry McBride","11/2/2016 22:48","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11644",12240,0,"Colm Williamson","11/2/2016 22:30","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11645",12241,0,"Julius Hubris","11/2/2016 18:59","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11646",12242,0,"Colm Williamson","11/2/2016 18:25","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11647",12243,0,"Julius Hubris","11/2/2016 18:13","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11648",12244,0,"Gerry McBride","11/2/2016 17:31","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11649",12245,0,"Gerry McBride","11/2/2016 16:59","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11650",12246,0,"Julius Hubris","11/2/2016 16:47","11/3/2016 0:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11651",12247,0,"Julius Hubris","11/3/2016 14:28","11/3/2016 14:28","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11652",12248,0,"Gerry McBride","11/3/2016 14:28","11/3/2016 14:28","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11653",12249,0,"Julius Hubris","11/3/2016 14:28","11/3/2016 14:28","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11654",12250,0,"Colm Williamson","11/3/2016 14:28","11/3/2016 14:28","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11655",12251,0,"Julius Hubris","11/3/2016 14:28","11/3/2016 14:28","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11656",12252,0,"Julius Hubris","11/3/2016 19:00","11/3/2016 19:00","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11657",12253,0,"Colm Williamson","11/3/2016 21:05","11/3/2016 21:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11658",12254,0,"Colm Williamson","11/3/2016 21:05","11/3/2016 21:05","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11659",12255,0,"Julius Hubris","11/4/2016 12:41","11/4/2016 12:41","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11660",12256,0,"Julius Hubris","11/4/2016 12:41","11/4/2016 12:41","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11661",12257,0,"Julius Hubris","11/4/2016 15:52","11/4/2016 15:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11662",12258,0,"Julius Hubris","11/4/2016 15:52","11/4/2016 15:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11663",12259,0,"Julius Hubris","11/4/2016 15:52","11/4/2016 15:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11664",12260,0,"Julius Hubris","11/7/2016 12:03","11/7/2016 12:03","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11665",12261,0,"Gerry McBride","11/7/2016 14:09","11/7/2016 14:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11666",12262,0,"Julius Hubris","11/7/2016 14:09","11/7/2016 14:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11667",12263,0,"Julius Hubris","11/7/2016 14:09","11/7/2016 14:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11668",12264,0,"Julius Hubris","11/7/2016 14:09","11/7/2016 14:09","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11669",12265,0,"Gerry McBride","11/7/2016 18:19","11/7/2016 18:19","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11670",12266,0,"Julius Hubris","11/8/2016 14:18","11/8/2016 14:18","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11671",12267,0,"Julius Hubris","11/8/2016 14:18","11/8/2016 14:18","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11672",12268,0,"Colm Williamson","11/8/2016 20:44","11/8/2016 20:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11673",12269,0,"Gerry McBride","11/8/2016 18:26","11/8/2016 20:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11674",12270,0,"Colm Williamson","11/8/2016 18:19","11/8/2016 20:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11675",12271,0,"Julius Hubris","11/8/2016 18:05","11/8/2016 20:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11676",12272,0,"Julius Hubris","11/8/2016 18:00","11/8/2016 20:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11677",12273,0,"Julius Hubris","11/9/2016 12:39","11/9/2016 12:39","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11678",12274,0,"Julius Hubris","11/9/2016 13:43","11/9/2016 13:43","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11679",12275,0,"Julius Hubris","11/9/2016 13:43","11/9/2016 13:43","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11680",12276,0,"Julius Hubris","11/9/2016 15:57","11/9/2016 15:57","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11681",12277,0,"Colm Williamson","11/9/2016 15:57","11/9/2016 15:57","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11682",12278,0,"Julius Hubris","11/10/2016 12:21","11/10/2016 12:21","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11683",12279,0,"Julius Hubris","11/10/2016 14:26","11/10/2016 14:26","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11684",12280,0,"Julius Hubris","11/10/2016 14:26","11/10/2016 14:26","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11685",12281,0,"Colm Williamson","11/10/2016 19:24","11/10/2016 19:24","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11686",12282,0,"Julius Hubris","11/10/2016 19:24","11/10/2016 19:24","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11687",12283,0,"Julius Hubris","11/10/2016 19:24","11/10/2016 19:24","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11688",12284,0,"Gerry McBride","11/11/2016 13:06","11/11/2016 13:06","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11689",12285,0,"Julius Hubris","11/11/2016 13:06","11/11/2016 13:06","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11690",12286,0,"Julius Hubris","11/11/2016 13:06","11/11/2016 13:06","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11691",12287,0,"Julius Hubris","11/11/2016 13:06","11/11/2016 13:06","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11692",12288,0,"Gerry McBride","11/11/2016 16:15","11/11/2016 16:15","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11693",12289,0,"Julius Hubris","11/14/2016 10:44","11/14/2016 10:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11694",12290,0,"Julius Hubris","11/14/2016 10:44","11/14/2016 10:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11695",12291,0,"Julius Hubris","11/14/2016 13:13","11/14/2016 13:13","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11696",12292,0,"Julius Hubris","11/14/2016 14:54","11/14/2016 14:54","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11697",12293,0,"Gerry McBride","11/14/2016 16:55","11/14/2016 16:55","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11698",12294,0,"Gerry McBride","11/14/2016 16:55","11/14/2016 16:55","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11699",12295,0,"Gerry McBride","11/14/2016 16:55","11/14/2016 16:55","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11700",12296,0,"Colm Williamson","11/15/2016 13:52","11/15/2016 13:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11701",12297,0,"Colm Williamson","11/15/2016 13:52","11/15/2016 13:52","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11702",12298,0,"Julius Hubris","11/15/2016 15:50","11/15/2016 15:50","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11703",12299,0,"Julius Hubris","11/15/2016 15:50","11/15/2016 15:50","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11704",12300,0,"Colm Williamson","11/15/2016 19:44","11/15/2016 19:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11705",12301,0,"Julius Hubris","11/15/2016 19:44","11/15/2016 19:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11706",12302,0,"Julius Hubris","11/15/2016 19:44","11/15/2016 19:44","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11707",12303,0,"Gerry McBride","11/16/2016 13:12","11/16/2016 13:12","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11708",12304,0,"Gerry McBride","11/16/2016 13:12","11/16/2016 13:12","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11709",12305,0,"Gerry McBride","11/16/2016 13:12","11/16/2016 13:12","waterfordwhispersnews.com","US",58305,0,0,1,0,0,0,"bs"
"11710",12306,0,"Cassandra Fairbanks","10/26/2016 20:03","10/26/2016 20:03","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11711",12307,0,"Cassandra Fairbanks","10/26/2016 20:14","10/26/2016 20:14","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11712",12308,0,"Cassandra Fairbanks","10/26/2016 21:32","10/26/2016 21:32","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11713",12309,0,"Aaron Kesel","10/26/2016 23:21","10/26/2016 23:21","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11714",12310,0,"Cassandra Fairbanks","10/27/2016 1:23","10/27/2016 1:23","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11715",12311,0,"Quest","10/27/2016 17:49","10/27/2016 17:49","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11716",12312,0,"Bryan William Myers","10/27/2016 18:35","10/27/2016 18:35","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11717",12313,0,"Quest","10/27/2016 21:04","10/27/2016 21:04","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11718",12314,0,"Quest","10/27/2016 21:46","10/27/2016 21:46","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11719",12315,0,"Aaron Kesel","10/27/2016 21:51","10/27/2016 21:51","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11720",12316,0,"Cassandra Fairbanks","10/27/2016 23:17","10/27/2016 23:17","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11721",12317,0,"Aaron Kesel","10/28/2016 0:27","10/28/2016 0:27","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11722",12318,0,"Cassandra Fairbanks","10/28/2016 0:34","10/28/2016 0:34","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11723",12319,0,"Quest","10/28/2016 3:58","10/28/2016 3:58","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11724",12320,0,"Emily Pont","10/28/2016 4:41","10/28/2016 4:41","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11725",12321,0,"Aaron Kesel","10/28/2016 4:59","10/28/2016 4:59","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11726",12322,0,"Quest","10/28/2016 6:29","10/28/2016 6:29","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11727",12323,0,"Quest","10/28/2016 20:52","10/28/2016 20:52","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11728",12324,0,"Quest","10/29/2016 1:48","10/29/2016 1:48","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11729",12325,0,"Quest","10/29/2016 5:45","10/29/2016 5:45","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11730",12326,0,"Aaron Kesel","10/29/2016 17:36","10/29/2016 17:36","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11731",12327,0,"Bryan William Myers","10/29/2016 22:31","10/29/2016 22:31","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11732",12328,0,"Quest","10/29/2016 23:20","10/29/2016 23:20","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11733",12329,0,"Quest","10/30/2016 14:12","10/30/2016 14:12","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11734",12330,0,"Quest","10/31/2016 9:53","10/31/2016 9:53","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11735",12331,0,"Quest","10/31/2016 10:50","10/31/2016 10:50","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11736",12332,0,"davecahill","10/31/2016 15:13","10/31/2016 15:13","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11737",12333,0,"davecahill","10/31/2016 15:31","10/31/2016 15:31","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11738",12334,0,"Aaron Kesel","10/31/2016 16:48","10/31/2016 16:48","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11739",12335,0,"Quest","11/1/2016 3:40","11/1/2016 3:40","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11740",12336,0,"Quest","11/1/2016 4:33","11/1/2016 4:33","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11741",12337,0,"Quest","11/1/2016 18:53","11/1/2016 18:53","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11742",12338,0,"Cassandra Fairbanks","11/1/2016 21:18","11/1/2016 21:18","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11743",12339,0,"Quest","11/2/2016 0:06","11/2/2016 0:06","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11744",12340,0,"Quest","11/2/2016 0:50","11/2/2016 0:50","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11745",12341,0,"Quest","11/2/2016 1:29","11/2/2016 1:29","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11746",12342,0,"Cassandra Fairbanks","11/2/2016 5:28","11/2/2016 5:28","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11747",12343,0,"Aaron Kesel","11/2/2016 12:50","11/2/2016 12:50","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11748",12344,0,"Aaron Kesel","11/2/2016 16:31","11/2/2016 16:31","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11749",12345,0,"Cassandra Fairbanks","11/2/2016 20:11","11/2/2016 20:11","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11750",12347,0,"Quest","11/3/2016 1:03","11/3/2016 1:03","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11751",12348,0,"Cassandra Fairbanks","11/3/2016 2:16","11/3/2016 2:16","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11752",12349,0,"Quest","11/3/2016 4:29","11/3/2016 4:29","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11753",12350,0,"Quest","11/3/2016 10:52","11/3/2016 10:52","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11754",12351,0,"Quest","11/3/2016 12:10","11/3/2016 12:10","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11755",12352,0,"Quest","11/3/2016 12:52","11/3/2016 12:52","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11756",12353,0,"Quest","11/3/2016 13:21","11/3/2016 13:21","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11757",12354,0,"Quest","11/3/2016 14:08","11/3/2016 14:08","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11758",12355,0,"Aaron Kesel","11/3/2016 15:15","11/3/2016 15:15","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11759",12356,0,"Cassandra Fairbanks","11/3/2016 20:49","11/3/2016 20:49","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11760",12357,0,"Aaron Kesel","11/3/2016 22:03","11/3/2016 22:03","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11761",12358,0,"Andrew Meyer","11/3/2016 22:48","11/3/2016 22:48","wearechange.org","US",0,0,0,1,0,0,0,"bs"
"11762",12359,0,"Cassandra Fairbanks","11/3/2016 23:42","11/3/2016 23:42","wearechange.org","US",0,0,0,1,0,0,0,"bs"
